link,price,rooms,area_m2,land_area_sot,floor,has_document,address,temirli,qaz,su,isiq,avtodayanacaq,telefon,internet,pvc_pencere,balkon,kabel_tv,lift,kombi,metbex_mebeli,temirsiz,merkezi_qizdirici_sistem,kondisioner,esyali,hovuz,duzelme
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yeni-yasamal-qesebesi-bravo-marketin-yani-serur-mtk,17990,3,115,,7,Yes,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-6-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-refail-ceferov-kuc-3-ev-5-a,155000,6,198,4,1,Yes,"Bakı, Xəzər, Mərdəkan",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-xetai-rayonu-xetai-rayonu-kohne-gunesli-eliaga-sxlinski-kucesinde,155000,3,60,,7,Yes,"Bakı, Xətai",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-heyet-evi-villa-corat-baglari-rayonu-corat-qesebesi,80000,3,100,1.5,1,Yes,"Sumqayıt, Corat bağları",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-sabuncu-rayonu-zabrat-qes-baki-seheri-sabuncu-rayonu,80000,2,35,,2,Yes,"Bakı, Sabunçu, Zabrat qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-xetai-rayonu-babek-prospektinde,137000,2,44,,2,Yes,"Bakı, Xətai",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-5-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-prospekti-1,250000,5,100,,4,Yes,"Bakı, Nizami",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-sumqayit-bagcaseher-yasayis-kompleksi-3,25000,2,52,,12,Yes,Sumqayıt,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-446,85500,3,60,,1,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-yeni-tikili-sabuncu-rayonu-ramana-qes-tural-esgerli-kuc-31,125000,4,110,,6,Yes,"Bakı, Sabunçu, Ramana qəs.",Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-suraxani-rayonu-yeni-gunesli-qesebesi-97,130000,2,48,,8,Yes,"Bakı, Suraxanı, Yeni Günəşli qəs.",No,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-7-ci-mikrorayon-bineqedi-rayonu-9,68000,2,62,,11,Yes,"Bakı, Binəqədi, 7-ci mikrorayon",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-ehmedli-neapol-dairesi-13,166000,2,60,,7,Yes,"Bakı, Xətai, Əhmədli",Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-arif-heyderov-7,240000,3,80,,14,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes
https://arenda.az/satilir-3-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-d-massiv,110000,3,80,,3,Yes,"Bakı, Suraxanı",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-nizami-rayonu-neftciler-metrosu-8-ci-kilometr-neftciler-m-naxcivanski-kuc-17,138000,3,55,,4,Yes,"Bakı, Nizami, 8-ci kilometr, metro Neftçilər",Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes
https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-azadliq-pr-178,236000,2,60,,7,No,"Bakı, Nəsimi, metro 28 May",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-5-otaqli-kohne-tikili-bineqedi-rayonu-azadliq-metrosu-8-ci-mikrorayon-pr-azadliq-2,255000,5,130,,8,Yes,"Bakı, Binəqədi, 8-ci mikrorayon, metro Azadlıq",Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-kohne-gunesli-qes-kohne-gunesli-48,135000,2,67,,9,Yes,"Bakı, Xətai, Köhnə Günəşli qəs.",Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-1-otaqli-yeni-tikili-xetai-rayonu-ilqar-zulfuqarov-kucesi,148500,1,58.3,,11,No,"Bakı, Xətai",No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nizami-rayonu-e-suleymanov-kuc-2,170000,2,63,,4,Yes,"Bakı, Nizami",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes
https://arenda.az/satilir-2-otaqli-yeni-tikili-nizami-rayonu-8-ci-kilometr-elsen-suleymanov-9,170000,2,70,,4,Yes,"Bakı, Nizami, 8-ci kilometr",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-1-otaqli-yeni-tikili-xirdalan-heyder-eliyev-parkinin-uzbeuzunde-yerlesir,60000,1,64,,5,Yes,Xırdalan,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-abseron-rayonu-xirdalan-qesebesinde-irsad-elektroniksin-yani,39000,2,58,,11,Yes,Xırdalan,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-28-may-metrosu-serq-bazarinin-yaxinligi-57,255000,2,75,,7,No,"Bakı, Nərimanov, metro 28 May",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-378,112000,3,75,,2,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-sebail-rayonu-elmler-akademiyasi-metrosu-badamdar-qes-oksford-mektebinin-yaxinligi,180000,2,60,,5,No,"Bakı, Səbail, Badamdar qəs., metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-47,566000,3,157,,7,No,"Bakı, Xətai, metro Xətai",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-sabuncu-rayonu-zabrat-qes-sabuncu-rayonu-zabrat-kurdexani-sossesinde,45000,2,74,,8,Yes,"Bakı, Sabunçu, Zabrat qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-7-ci-mikrorayon-cefer-xendan-kuc-west-town-yasayis-kompleksinde-1,65000,2,64,,12,Yes,"Bakı, Binəqədi, 7-ci mikrorayon, metro Dərnəgül",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-arif-haciyev-kucesi,229000,3,85,,2,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4069,108000,2,55,,2,Yes,Xırdalan,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No
https://arenda.az/satilir-1-otaqli-yeni-tikili-xirdalan-xirdalan-627,52000,1,33,,2,No,Xırdalan,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No
https://arenda.az/satilir-4-otaqli-kohne-tikili-yasamal-rayonu-20-yanvar-metrosu-mehemmed-xiyabani-kuc,181000,4,110,,9,Yes,"Bakı, Yasamal, metro 20 Yanvar",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No
https://arenda.az/satilir-6-otaqli-heyet-evi-villa-xezer-rayonu-suvelan-suvelan-qes-11,570000,6,365,7,3,Yes,"Bakı, Xəzər, Şüvəlan",Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No
https://arenda.az/satilir-5-otaqli-heyet-evi-villa-xezer-rayonu-buzovna-buzovna-qes-57,415000,5,320,6,2,Yes,"Bakı, Xəzər, Buzovna",Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-hesen-bey-zerdabi-kuc-6,365000,2,84,,6,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes
https://arenda.az/satilir-6-otaqli-heyet-evi-villa-xezer-rayonu-buzovna-buzovna-qes-12,330000,6,260,12,2,Yes,"Bakı, Xəzər, Buzovna",Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No
https://arenda.az/satilir-4-otaqli-bag-evi-xezer-rayonu-suvelan-suvelan-qesebesinde-denizden-100-metr-mesafede,565000,4,,6.5,2,Yes,"Bakı, Xəzər, Şüvəlan",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No
https://arenda.az/satilir-5-otaqli-bag-evi-xezer-rayonu-sagan-sagan-qesebesinde-1,800000,5,,12,2,Yes,"Bakı, Xəzər, Şağan",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-5-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-qesebesinde-61,420000,5,,5.5,1,Yes,"Bakı, Xəzər, Mərdəkan",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No
https://arenda.az/satilir-4-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-qesebesinde-bravo-supermarketin-yaxinliginda,690000,4,,5.5,1,Yes,"Bakı, Xəzər, Mərdəkan",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No
https://arenda.az/satilir-4-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-qesebesinde-27,269000,4,,6,1,Yes,"Bakı, Xəzər, Mərdəkan",Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No
https://arenda.az/satilir-5-otaqli-bag-evi-xezer-rayonu-buzovna-buzovna-qesebesinde-1,1000000,5,,13,2,Yes,"Bakı, Xəzər, Buzovna",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-6-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-qesebesinde-16,435000,6,,5,2,Yes,"Bakı, Xəzər, Mərdəkan",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-3-otaqli-bag-evi-xezer-rayonu-suvelan-suvelan-qesebesi-gulculuk-savxozda,320000,3,,12,1,No,"Bakı, Xəzər, Şüvəlan",Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No
https://arenda.az/satilir-5-otaqli-bag-evi-xezer-rayonu-suvelan-suvelan-qesebesinde-22,750000,5,,8,2,Yes,"Bakı, Xəzər, Şüvəlan",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-5-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-qesebesinde-dukkan-restorani-yaninda,750000,5,,7.2,1,Yes,"Bakı, Xəzər, Mərdəkan",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-5-otaqli-bag-evi-xezer-rayonu-suvelan-suvelan-qesebesinde-32,330000,5,,3,2,Yes,"Bakı, Xəzər, Şüvəlan",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No
https://arenda.az/satilir-4-otaqli-bag-evi-xezer-rayonu-suvelan-suvelan-qesebesinde-127,210000,4,,3,1,Yes,"Bakı, Xəzər, Şüvəlan",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No
https://arenda.az/satilir-5-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-atciliq-20,138000,5,150,3,1,Yes,"Bakı, Xəzər, Binə qəs.",Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-xudu-memmedov-5,175000,3,60,,7,Yes,"Bakı, Xətai, H.Aslanov qəs., metro Həzi Aslanov",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
https://arenda.az/satilir-2-otaqli-yeni-tikili-nizami-rayonu-xalqlar-dostlugu-metrosu-8-ci-kilometr-8-ci-kilometr-qesebesi-elsen-suleymanov-kucesi,158000,2,90,,2,Yes,"Bakı, Nizami, 8-ci kilometr, metro Xalqlar dostluğu",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-6-otaqli-bag-evi-suraxani-rayonu-hovsan-qes-hovsan-3,270000,6,,6,3,Yes,"Bakı, Suraxanı, Hövsan qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-tebriz-kucesi-128,459000,3,167,,7,Yes,"Bakı, Nərimanov, metro Gənclik",No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-yeni-baki-yasayis-kompleksi-87,147500,3,90,,6,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-mehemmed-hadi-kucesi-31,134000,2,44,,10,Yes,"Bakı, Xətai, H.Aslanov qəs., metro Həzi Aslanov",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-910,80000,2,52,,1,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-909,86000,2,55,,2,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-kristal-1-yasayis-kompleksinde,87000,3,41,,5,Yes,Xırdalan,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes
https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-qes-9,120000,3,100,10,1,Yes,"Bakı, Abşeron, Novxanı",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No
https://arenda.az/satilir-1-otaqli-yeni-tikili-xirdalan-xirdalan-seheri-aaaf-park-yasayis-kompleksi-44,48500,1,36,,7,No,Xırdalan,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-sebail-rayonu-badamdar-qes-sebail-rayonu-badamdar-tofiq-memmedov-kucesi,175000,3,60,,5,Yes,"Bakı, Səbail, Badamdar qəs.",Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-sabuncu-rayonu-zabrat-qes-sabuncu-rayonu-zabrat-qesebesi-5,45000,2,74,,8,Yes,"Bakı, Sabunçu, Zabrat qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-musteqillik-kucesi-12,158000,2,65,,1,Yes,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-bineqedi-rayonu-azadliq-metrosu-8-ci-mikrorayon-pr-azadliq-3,142000,2,47,,7,Yes,"Bakı, Binəqədi, 8-ci mikrorayon, metro Azadlıq",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes
https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-kristal-abseron-1-yasayis-kompleksi-124,92500,2,47,,9,Yes,Xırdalan,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-kristal-1-yasayis-kompleksinde-3,125000,2,64,,4,Yes,Xırdalan,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nesimi-rayonu-nizami-metrosu-samil-ezizbeyov-kuc-2,405000,3,100,,6,Yes,"Bakı, Nəsimi, metro Nizami",Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-mida-yasayis-kompleksi-19,230000,3,80,,5,Yes,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nizami-rayonu-xalqlar-dostlugu-metrosu-8-ci-kilometr-elsen-suleymanov-kucesi-20,155000,2,72,,10,Yes,"Bakı, Nizami, 8-ci kilometr, metro Xalqlar dostluğu",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-mehemmed-hadi-22,134000,2,44,,7,Yes,"Bakı, Xətai, H.Aslanov qəs., metro Həzi Aslanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-28-may-metrosu-serq-bazarinin-yaxinligi-64,215000,2,55,,9,No,"Bakı, Nərimanov, metro 28 May",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-bineqedi-rayonu-azadliq-metrosu-resulzade-qes-agamaliyev-3,96200,2,60,,2,Yes,"Bakı, Binəqədi, Rəsulzadə qəs., metro Azadlıq",Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-1-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-mida-yasayis-kompleksi-19,150000,1,45,,7,No,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-balaemi-dadasov-kucesi-7,270000,2,60,,15,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-nesimi-rayonu-8-noyabr-metrosu-kimyacilar-seherciyi-h-eliyev,235000,3,90,,4,Yes,"Bakı, Nəsimi, Kimyaçılar şəhərciyi, metro 8 Noyabr",Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-suraxani-rayonu-zig-qes-zig-sosesi-7-15,55000,3,120,,8,No,"Bakı, Suraxanı, Zığ qəs.",No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-suraxani-rayonu-suraxani-rayonu-yeni-gunesli-qesebesi-5,188000,3,88,,6,Yes,"Bakı, Suraxanı",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-moskva-prospekti-111,264000,3,123,,14,No,"Bakı, Yasamal, metro 20 Yanvar",Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-kohne-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yasamal-rayonu-yeni-yasamal-qesebesi-m-xiyabani-kuc,181000,4,110,,9,Yes,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-qedir-memmedov-kuc-39,160000,2,50,,13,Yes,"Bakı, Xətai, metro Həzi Aslanov",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes
https://arenda.az/satilir-3-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-ehmedli-ehmedli-qes-8-noyabr-zig-yolu-pr-8,175000,3,70,,5,Yes,"Bakı, Xətai, Əhmədli, metro Həzi Aslanov",Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No
https://arenda.az/satilir-1-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-musteqillik-kucesi-4,120000,1,45,,3,No,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-sabit-orucov-kucesi-19,335000,2,77,,8,No,"Bakı, Xətai, metro Xətai",No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-sebail-rayonu-iceriseher-metrosu-bayil-qes-sebail-rayonu-bayil-jurnalistlerin-binasi,265000,3,90,,9,Yes,"Bakı, Səbail, Bayıl qəs., metro İçərişəhər",Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No
https://arenda.az/satilir-4-otaqli-kohne-tikili-sebail-rayonu-sahil-metrosu-yusif-memmedeliyev-kucesi-3,360000,4,80,,1,Yes,"Bakı, Səbail, metro Sahil",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-xetai-metrosu-158,470000,3,91,,12,No,"Bakı, Xətai, metro Xətai",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-abbas-zamanov-kuc-1,311000,2,83,,7,Yes,"Bakı, Nəsimi, metro 28 May",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No
