yes_no_binary__has_document,yes_no_binary__avtodayanacaq,yes_no_binary__balkon,yes_no_binary__duzelme,yes_no_binary__esyali,yes_no_binary__hovuz,yes_no_binary__internet,yes_no_binary__isiq,yes_no_binary__kabel_tv,yes_no_binary__kombi,yes_no_binary__kondisioner,yes_no_binary__lift,yes_no_binary__merkezi_qizdirici_sistem,yes_no_binary__metbex_mebeli,yes_no_binary__pvc_pencere,yes_no_binary__qaz,yes_no_binary__su,yes_no_binary__telefon,yes_no_binary__temirsiz,cat_ohe__cities_Bakı,cat_ohe__cities_Lənkəran,cat_ohe__cities_Qəbələ,cat_ohe__cities_Siyazən,cat_ohe__cities_Sumqayıt,cat_ohe__cities_Xırdalan,cat_freq__raion_freq,num__price,num__rooms,num__area_m2,num__land_area_sot,num__floor,num__log_area_m2_v3,cat_bin__area_q5_v3,num__log_land_area_sot_v3,num__log_floor_v3,cat_bin__rooms_q4_v3,num__area_per_room_v3,num__rooms_per_area_v3,num__area_x_rooms_v3,num__area_x_floor_v3,num__floor_over_log_area_v3,num__land_to_area_ratio_v3,num__land_x_area_v3,num__area_bin_x_rooms_bin_v3,num__amenity_count_v3,num__comfort_score_v3,num__utility_score_v3,num__comfort_x_rooms_v3,num__utility_per_area_v3,num__log_raion_freq_v3,num__raionfreq_x_logarea_v3
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,155000.0,2.0,65.0,0.0,8.0,4.189654742026425,2.0,0.0,2.1972245773362196,1.0,32.49998375000812,0.030769230295857996,130.0,520.0,1.9094647609711752,0.0,0.0,21.0,16.0,7.0,6.0,14.0,0.09230769088757398,0.13454989551345048,0.6034013623027189
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,146500.0,2.0,56.0,0.0,16.0,4.04305126783455,1.0,0.0,2.833213344056216,1.0,27.999986000007,0.03571428507653063,112.0,896.0,3.957406172384104,0.0,0.0,11.0,11.0,5.0,3.0,10.0,0.05357142761479594,0.15608979232162795,0.6829973382709634
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,149000.0,3.0,80.0,0.0,10.0,4.394449154672439,3.0,0.0,2.3978952727983707,2.0,26.66665777778074,0.03749999953125001,240.0,800.0,2.275597548732555,0.0,0.0,32.0,12.0,5.0,6.0,15.0,0.07499999906250002,0.1285939517605991,0.6030426149754298
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,145000.0,3.0,90.0,0.0,4.0,4.51085950651685,3.0,0.0,1.6094379124341003,2.0,29.999990000003333,0.03333333296296297,270.0,360.0,0.8867487687152354,0.0,0.0,32.0,14.0,7.0,6.0,21.0,0.06666666592592593,0.1285939517605991,0.6190174051062525
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,170000.0,2.0,95.0,0.0,5.0,4.564348191467836,3.0,0.0,1.791759469228055,1.0,47.49997625001187,0.02105263135734072,190.0,475.0,1.0954464240699482,0.0,0.0,31.0,15.0,7.0,6.0,14.0,0.06315789407202217,0.1285939517605991,0.6263575643182764
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,98000.0,1.0,38.0,0.0,5.0,3.6635616461296463,0.0,0.0,1.791759469228055,0.0,37.999962000038,0.026315788781163457,38.0,190.0,1.3647917295155922,0.0,0.0,0.0,7.0,1.0,5.0,1.0,0.13157894390581729,0.13454989551345048,0.5276325196871502
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,104000.0,2.0,54.0,0.0,2.0,4.007333185232471,1.0,0.0,1.0986122886681098,1.0,26.99998650000675,0.037037036351165994,108.0,108.0,0.4990849047155215,0.0,0.0,11.0,13.0,6.0,6.0,12.0,0.11111110905349798,0.1285939517605991,0.5499193637343472
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,279000.0,2.0,112.0,0.0,12.0,4.727387818712341,4.0,0.0,2.5649493574615367,1.0,55.999972000014,0.017857142697704085,224.0,1344.0,2.538399200950133,0.0,0.0,41.0,6.0,3.0,2.0,6.0,0.017857142697704085,0.06424126228662334,0.31366046894989036
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,40000.0,2.0,64.0,0.0,12.0,4.174387269895637,1.0,0.0,2.5649493574615367,1.0,31.999984000008,0.031249999511718758,128.0,768.0,2.8746727003187966,0.0,0.0,11.0,12.0,6.0,4.0,12.0,0.062499999023437516,0.1545388032553791,0.6976217855939719
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,107000.0,2.0,48.0,0.0,2.0,3.8918202981106265,0.0,0.0,1.0986122886681098,1.0,23.999988000006,0.041666665798611134,96.0,96.0,0.5138982103240315,0.0,0.0,1.0,13.0,6.0,5.0,12.0,0.10416666449652782,0.1285939517605991,0.5340677311265941
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,209000.0,2.0,88.0,0.0,13.0,4.48863636973214,3.0,0.0,2.6390573296152584,1.0,43.999978000011,0.02272727246900827,176.0,1144.0,2.896201882482607,0.0,0.0,31.0,11.0,4.0,6.0,8.0,0.06818181740702481,0.13454989551345048,0.6464612162929441
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,40000.0,3.0,88.0,0.0,13.0,4.48863636973214,3.0,0.0,2.6390573296152584,2.0,29.333323555558813,0.034090908703512404,264.0,1144.0,2.896201882482607,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.06424126228662334,0.2978193968142022
0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,127900.0,2.0,64.0,0.0,10.0,4.174387269895637,1.0,0.0,2.3978952727983707,1.0,31.999984000008,0.031249999511718758,128.0,640.0,2.3955605835989973,0.0,0.0,11.0,12.0,6.0,6.0,12.0,0.09374999853515628,0.1285939517605991,0.5728439052438306
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,159000.0,3.0,65.0,0.0,1.0,4.189654742026425,2.0,0.0,0.6931471805599453,2.0,21.66665944444685,0.04615384544378699,195.0,65.0,0.2386830951213969,0.0,0.0,22.0,14.0,5.0,6.0,15.0,0.09230769088757398,0.13454989551345048,0.6034013623027189
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,163000.0,2.0,55.0,0.0,7.0,4.02535169073515,1.0,0.0,2.0794415416798357,1.0,27.499986250006874,0.03636363570247935,110.0,385.0,1.7389780567827935,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.13454989551345048,0.5797381511113123
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,149000.0,2.0,84.0,0.0,18.0,4.442651256490317,3.0,0.0,2.9444389791664403,1.0,41.9999790000105,0.0238095235260771,168.0,1512.0,4.051633790086454,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.13454989551345048,0.6398383603097467
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05593297101449275,240000.0,3.0,88.0,0.0,2.0,4.48863636973214,3.0,0.0,1.0986122886681098,2.0,29.333323555558813,0.034090908703512404,264.0,176.0,0.44556952038193953,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.054424708851389614,0.25106276796282573
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,148000.0,2.0,56.0,0.0,17.0,4.04305126783455,1.0,0.0,2.8903717578961645,1.0,27.999986000007,0.03571428507653063,112.0,952.0,4.204744058158111,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.13454989551345048,0.5822872749870412
1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00022644927536231884,74000.0,2.0,48.0,0.0,5.0,3.8918202981106265,0.0,0.0,1.791759469228055,1.0,23.999988000006,0.041666665798611134,96.0,240.0,1.2847455258100786,0.0,0.0,1.0,12.0,5.0,5.0,10.0,0.10416666449652782,0.0002264236395952237,0.000881299886347515
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,85000.0,2.0,82.0,0.0,10.0,4.418840607796598,3.0,0.0,2.3978952727983707,1.0,40.99997950001025,0.02439024360499703,164.0,820.0,2.263036534814014,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.06424126228662334,0.2931884732980986
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,180000.0,2.0,42.0,0.0,15.0,3.7612001156935624,0.0,0.0,2.772588722239781,1.0,20.99998950000525,0.0476190464852608,84.0,630.0,3.988087724799585,0.0,0.0,1.0,5.0,1.0,3.0,2.0,0.0714285697278912,0.13454989551345048,0.5416945818797794
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.004981884057971014,23000.0,2.0,52.0,0.0,11.0,3.970291913552122,0.0,0.0,2.4849066497880004,1.0,25.9999870000065,0.03846153772189351,104.0,572.0,2.770576438441811,0.0,0.0,1.0,12.0,5.0,6.0,10.0,0.11538461316568052,0.00496951553560799,0.019779533989616547
1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.058197463768115944,149000.0,2.0,66.0,0.0,5.0,4.204692619390966,2.0,0.0,1.791759469228055,1.0,32.99998350000825,0.03030302984389349,132.0,330.0,1.1891472845824689,0.0,0.0,21.0,10.0,5.0,3.0,10.0,0.04545454476584023,0.056566954743494935,0.24470244637307026
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,285000.0,3.0,112.0,0.0,12.0,4.727387818712341,4.0,0.0,2.5649493574615367,2.0,37.333320888893034,0.026785714046556126,336.0,1344.0,2.538399200950133,0.0,0.0,42.0,12.0,6.0,5.0,18.0,0.04464285674426021,0.15608979232162795,0.7986031052444308
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,207000.0,3.0,75.0,0.0,8.0,4.330733340286331,2.0,0.0,2.1972245773362196,2.0,24.999991666669445,0.03999999946666667,225.0,600.0,1.8472617739630437,0.0,0.0,22.0,15.0,7.0,6.0,21.0,0.07999999893333334,0.06424126228662334,0.28734258802171536
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,155000.0,3.0,60.0,0.0,7.0,4.110873864173311,1.0,0.0,2.0794415416798357,2.0,19.999993333335553,0.049999999166666684,180.0,420.0,1.7028005549392187,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.13454989551345048,0.592055203264091
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,85500.0,3.0,58.0,0.0,2.0,4.07753744390572,1.0,0.0,1.0986122886681098,2.0,19.333326888891037,0.05172413703923902,174.0,116.0,0.4904920033284286,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.1545388032553791,0.681436284783157
1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05253623188405797,279000.0,3.0,111.0,0.0,11.0,4.718498871295094,4.0,0.0,2.4849066497880004,2.0,36.999987666670776,0.0270270267835403,333.0,1221.0,2.3312494013019465,0.0,0.0,42.0,10.0,3.0,4.0,9.0,0.03603603571138707,0.051202710574815916,0.24789215084702487
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0004528985507246377,110000.0,2.0,65.0,0.0,5.0,4.189654742026425,2.0,0.0,1.791759469228055,1.0,32.49998375000812,0.030769230295857996,130.0,325.0,1.1934154756069846,0.0,0.0,21.0,6.0,1.0,3.0,2.0,0.04615384544378699,0.00045279602313124436,0.0018974885607003738
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,85000.0,3.0,72.0,0.0,2.0,4.290459441148391,2.0,0.0,1.0986122886681098,2.0,23.999992000002667,0.041666666087962975,216.0,144.0,0.46615043476887924,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.1545388032553791,0.7170197163875708
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07608695652173914,250000.0,3.0,70.0,0.0,8.0,4.2626798770413155,2.0,0.0,2.1972245773362196,2.0,23.333325555558147,0.04285714224489797,210.0,560.0,1.876753205497457,0.0,0.0,22.0,14.0,7.0,6.0,21.0,0.08571428448979594,0.07333127308554963,0.3243343384705349
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,285000.0,3.0,116.0,0.0,12.0,4.762173934797756,4.0,0.0,2.5649493574615367,2.0,38.666653777782074,0.025862068742568373,348.0,1392.0,2.5198570326164687,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.15608979232162795,0.8044795641664688
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,167000.0,2.0,65.0,0.0,2.0,4.189654742026425,2.0,0.0,1.0986122886681098,1.0,32.49998375000812,0.030769230295857996,130.0,130.0,0.4773661902427938,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.13454989551345048,0.6034013623027189
1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05253623188405797,169000.0,2.0,50.0,0.0,11.0,3.9318256327243257,0.0,0.0,2.4849066497880004,1.0,24.99998750000625,0.03999999920000002,100.0,550.0,2.7976818480366727,0.0,0.0,1.0,13.0,7.0,4.0,14.0,0.07999999840000004,0.051202710574815916,0.20656330316848812
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16893115942028986,285000.0,3.0,112.0,0.0,12.0,4.727387818712341,4.0,0.0,2.5649493574615367,2.0,37.333320888893034,0.026785714046556126,336.0,1344.0,2.538399200950133,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.15608979232162795,0.7986031052444308
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,74000.0,2.0,54.0,0.0,5.0,4.007333185232471,1.0,0.0,1.791759469228055,1.0,26.99998650000675,0.037037036351165994,108.0,270.0,1.247712261788804,0.0,0.0,11.0,11.0,5.0,4.0,10.0,0.07407407270233199,0.1545388032553791,0.6697037795972743
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,85000.0,2.0,65.0,0.0,5.0,4.189654742026425,2.0,0.0,1.791759469228055,1.0,32.49998375000812,0.030769230295857996,130.0,325.0,1.1934154756069846,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.06424126228662334,0.2779820741426048
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,74000.0,2.0,54.0,0.0,5.0,4.007333185232471,1.0,0.0,1.791759469228055,1.0,26.99998650000675,0.037037036351165994,108.0,270.0,1.247712261788804,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.1545388032553791,0.6697037795972743
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.004981884057971014,33000.0,2.0,60.0,0.0,10.0,4.110873864173311,1.0,0.0,2.3978952727983707,1.0,29.9999850000075,0.03333333277777779,120.0,600.0,2.432572221341741,0.0,0.0,11.0,14.0,6.0,6.0,12.0,0.09999999833333337,0.00496951553560799,0.02047989696825472
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,124000.0,2.0,45.0,0.0,4.0,3.828641396489095,0.0,0.0,1.6094379124341003,1.0,22.499988750005624,0.04444444345679015,90.0,180.0,1.0447567533776572,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.04444444345679015,0.13454989551345048,0.551407592429136
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,139000.0,3.0,77.0,0.0,2.0,4.356708826689592,2.0,0.0,1.0986122886681098,2.0,25.66665811111396,0.03896103845505145,231.0,154.0,0.45906201687976145,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.1285939517605991,0.5978635754016967
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01154891304347826,30000.0,3.0,91.0,0.0,14.0,4.5217885770490405,3.0,0.0,2.70805020110221,2.0,30.33332322222559,0.03296703260475788,273.0,1274.0,3.096119304414099,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.011482733395187437,0.05222174307733266
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,143500.0,2.0,57.0,0.0,2.0,4.060443010546419,1.0,0.0,1.0986122886681098,1.0,28.499985750007124,0.035087718682671604,114.0,114.0,0.49255697032277446,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.13454989551345048,0.5847920640189136
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.058197463768115944,130000.0,2.0,48.0,0.0,2.0,3.8918202981106265,0.0,0.0,1.0986122886681098,1.0,23.999988000006,0.041666665798611134,96.0,96.0,0.5138982103240315,0.0,0.0,1.0,14.0,6.0,5.0,12.0,0.10416666449652782,0.056566954743494935,0.22649407079131137
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06634963768115942,70000.0,2.0,62.0,0.0,4.0,4.143134726391533,1.0,0.0,1.6094379124341003,1.0,30.99998450000775,0.03225806399583768,124.0,248.0,0.9654523202124984,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.06424126228662334,0.27489548796030777
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,190000.0,2.0,87.0,0.0,14.0,4.477336814478207,3.0,0.0,2.70805020110221,1.0,43.49997825001087,0.02298850548289074,174.0,1218.0,3.126858097400804,0.0,0.0,31.0,10.0,3.0,6.0,6.0,0.06896551644867223,0.13454989551345048,0.6448338346938722
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13722826086956522,139000.0,3.0,77.0,0.0,2.0,4.356708826689592,2.0,0.0,1.0986122886681098,2.0,25.66665811111396,0.03896103845505145,231.0,154.0,0.45906201687976145,0.0,0.0,22.0,13.0,6.0,5.0,18.0,0.06493506409175241,0.1285939517605991,0.5978635754016967
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,110000.0,2.0,82.0,0.0,2.0,4.418840607796598,3.0,0.0,1.0986122886681098,1.0,40.99997950001025,0.02439024360499703,164.0,164.0,0.45260730696280277,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.1545388032553791,0.7384747211399206
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,155000.0,3.0,65.0,0.0,2.0,4.189654742026425,2.0,0.0,1.0986122886681098,2.0,21.66665944444685,0.04615384544378699,195.0,130.0,0.4773661902427938,0.0,0.0,22.0,11.0,5.0,5.0,15.0,0.07692307573964499,0.13454989551345048,0.6034013623027189
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,74000.0,2.0,54.0,0.0,5.0,4.007333185232471,1.0,0.0,1.791759469228055,1.0,26.99998650000675,0.037037036351165994,108.0,270.0,1.247712261788804,0.0,0.0,11.0,14.0,6.0,5.0,12.0,0.092592590877915,0.1545388032553791,0.6697037795972743
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.058197463768115944,160000.0,3.0,62.0,0.0,4.0,4.143134726391533,1.0,0.0,1.6094379124341003,2.0,20.666659777780072,0.04838709599375652,186.0,248.0,0.9654523202124984,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.056566954743494935,0.24111993312559418
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1671195652173913,10000.0,2.0,50.0,0.0,2.0,3.9318256327243257,0.0,0.0,1.0986122886681098,1.0,24.99998750000625,0.03999999920000002,100.0,100.0,0.5086694269157587,0.0,0.0,1.0,8.0,3.0,4.0,6.0,0.07999999840000004,0.1545388032553791,0.6570849902514837
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14402173913043478,165000.0,2.0,64.0,0.0,16.0,4.174387269895637,1.0,0.0,2.833213344056216,1.0,31.999984000008,0.031249999511718758,128.0,1024.0,3.8328969337583954,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.13454989551345048,0.6012025144143173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07608695652173914,54700.0,2.0,70.0,0.0,7.0,4.2626798770413155,2.0,0.0,2.0794415416798357,1.0,34.99998250000875,0.028571428163265314,140.0,490.0,1.6421590548102747,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.07333127308554963,0.3243343384705349
