num__city_te_v6,num__district_te_v6,num__neighborhood_te_v6,num__metro_te_v6,num__metro_present_v6,num__location_te_mean_v6,num__district_to_city_ratio_v6,num__metro_to_district_ratio_v6,num__locmean_x_logarea_v6,num__locmean_x_rooms_v6
172473.9076282108,205450.84699662108,179695.09240447727,202466.48597043805,1.0,190021.5832499368,1.191199583871579,0.9854740874968619,929271.8839896459,570064.7497498104
172473.9076282108,168220.50045151776,179993.19672854317,112129.10257300708,0.0,158204.17684531971,0.975338836835325,0.6665602722104423,700973.7244134209,316408.35369063943
106785.45264913858,105097.3430360746,179695.09240447727,112129.10257300708,0.0,125926.7476656744,0.9841915769220483,1.0669071104247796,584853.0408169302,377780.24299702316
172473.9076282108,181737.53796171295,139156.61811991167,169247.9522790813,1.0,165654.00399722919,1.0537103290569454,0.9312767971678249,694033.0833826556,331308.00799445837
172473.9076282108,181737.53796171295,139156.61811991167,169247.9522790813,1.0,165654.00399722919,1.0537103290569454,0.9312767971678249,683676.3359173617,331308.00799445837
172473.9076282108,181737.53796171295,139156.61811991167,169247.9522790813,1.0,165654.00399722919,1.0537103290569454,0.9312767971678249,727958.0978337287,331308.00799445837
172473.9076282108,242888.8225016114,179695.09240447727,234381.74457191047,1.0,207359.89177655248,1.4082641591433094,0.9649754243812126,956990.8909079506,622079.6753296575
172473.9076282108,242888.8225016114,179695.09240447727,234381.74457191047,1.0,207359.89177655248,1.4082641591433094,0.9649754243812126,1014062.2659776206,622079.6753296575
172473.9076282108,242888.8225016114,179695.09240447727,234381.74457191047,1.0,207359.89177655248,1.4082641591433094,0.9649754243812126,956990.8909079506,414719.78355310496
106785.45264913858,105097.3430360746,179695.09240447727,112129.10257300708,0.0,125926.7476656744,0.9841915769220483,1.0669071104247796,428301.72444172273,125926.7476656744
80565.57068869798,87936.35055927704,179695.09240447727,112129.10257300708,0.0,115081.52905636485,1.0914879619976623,1.2751166253612816,499891.7698702499,230163.0581127297
